makeId,name,niceName,mode:id,model:name,model:niceName,PI
200347864,AM General,am-general,AM_General_Hummer,Hummer,hummer,4
200002038,Acura,acura,Acura_CL,CL,cl,4
200002038,Acura,acura,Acura_ILX,ILX,ilx,4
200002038,Acura,acura,Acura_ILX_Hybrid,ILX Hybrid,ilx-hybrid,4
200002038,Acura,acura,Acura_Integra,Integra,integra,4
200002038,Acura,acura,Acura_Legend,Legend,legend,4
200002038,Acura,acura,Acura_MDX,MDX,mdx,4
200002038,Acura,acura,Acura_NSX,NSX,nsx,4
200002038,Acura,acura,Acura_RDX,RDX,rdx,4
200002038,Acura,acura,Acura_RL,RL,rl,4
200002038,Acura,acura,Acura_RLX,RLX,rlx,4
200002038,Acura,acura,Acura_RSX,RSX,rsx,4
200002038,Acura,acura,Acura_SLX,SLX,slx,4
200002038,Acura,acura,Acura_TL,TL,tl,4
200002038,Acura,acura,Acura_TLX,TLX,tlx,4
200002038,Acura,acura,Acura_TSX,TSX,tsx,4
200002038,Acura,acura,Acura_TSX_Sport_Wagon,TSX Sport Wagon,tsx-sport-wagon,4
200002038,Acura,acura,Acura_Vigor,Vigor,vigor,4
200002038,Acura,acura,Acura_ZDX,ZDX,zdx,4
200464140,Alfa Romeo,alfa-romeo,Alfa_Romeo_4C,4C,4c,4
200001769,Aston Martin,aston-martin,Aston_Martin_DB7,DB7,db7,4
200001769,Aston Martin,aston-martin,Aston_Martin_DB9,DB9,db9,4
200001769,Aston Martin,aston-martin,Aston_Martin_DB9_GT,DB9 GT,db9-gt,4
200001769,Aston Martin,aston-martin,Aston_Martin_DBS,DBS,dbs,4
200001769,Aston Martin,aston-martin,Aston_Martin_Rapide,Rapide,rapide,4
200001769,Aston Martin,aston-martin,Aston_Martin_Rapide_S,Rapide S,rapide-s,4
200001769,Aston Martin,aston-martin,Aston_Martin_V12_Vanquish,V12 Vanquish,v12-vanquish,4
200001769,Aston Martin,aston-martin,Aston_Martin_V12_Vantage,V12 Vantage,v12-vantage,4
200001769,Aston Martin,aston-martin,Aston_Martin_V12_Vantage_S,V12 Vantage S,v12-vantage-s,4
200001769,Aston Martin,aston-martin,Aston_Martin_V8_Vantage,V8 Vantage,v8-vantage,4
200001769,Aston Martin,aston-martin,Aston_Martin_Vanquish,Vanquish,vanquish,4
200001769,Aston Martin,aston-martin,Aston_Martin_Virage,Virage,virage,4
200000001,Audi,audi,Audi_100,100,100,4
200000001,Audi,audi,Audi_200,200,200,4
200000001,Audi,audi,Audi_80,80,80,4
200000001,Audi,audi,Audi_90,90,90,4
200000001,Audi,audi,Audi_A3,A3,a3,4
200000001,Audi,audi,Audi_A3_Sportback_e_tron,A3 Sportback e-tron,a3-sportback-e-tron,4
200000001,Audi,audi,Audi_A4,A4,a4,4
200000001,Audi,audi,Audi_A5,A5,a5,4
200000001,Audi,audi,Audi_A6,A6,a6,4
200000001,Audi,audi,Audi_A7,A7,a7,4
200000001,Audi,audi,Audi_A8,A8,a8,4
200000001,Audi,audi,Audi_Cabriolet,Cabriolet,cabriolet,4
200000001,Audi,audi,Audi_Coupe,Coupe,coupe,4
200000001,Audi,audi,Audi_Q3,Q3,q3,4
200000001,Audi,audi,Audi_Q5,Q5,q5,4
200000001,Audi,audi,Audi_Q7,Q7,q7,4
200000001,Audi,audi,Audi_R8,R8,r8,4
200000001,Audi,audi,Audi_RS_4,RS 4,rs-4,4
200000001,Audi,audi,Audi_RS_5,RS 5,rs-5,4
200000001,Audi,audi,Audi_RS_6,RS 6,rs-6,4
200000001,Audi,audi,Audi_RS_7,RS 7,rs-7,4
200000001,Audi,audi,Audi_S3,S3,s3,4
200000001,Audi,audi,Audi_S4,S4,s4,4
200000001,Audi,audi,Audi_S5,S5,s5,4
200000001,Audi,audi,Audi_S6,S6,s6,4
200000001,Audi,audi,Audi_S7,S7,s7,4
200000001,Audi,audi,Audi_S8,S8,s8,4
200000001,Audi,audi,Audi_SQ5,SQ5,sq5,4
200000001,Audi,audi,Audi_TT,TT,tt,4
200000001,Audi,audi,Audi_TT_RS,TT RS,tt-rs,4
200000001,Audi,audi,Audi_TTS,TTS,tts,4
200000001,Audi,audi,Audi_V8,V8,v8,4
200000001,Audi,audi,Audi_allroad,allroad,allroad,4
200000001,Audi,audi,Audi_allroad_quattro,allroad quattro,allroad-quattro,4
200000081,BMW,bmw,BMW_1_Series,1 Series,1-series,4
200000081,BMW,bmw,BMW_1_Series_M,1 Series M,1-series-m,4
200000081,BMW,bmw,BMW_2_Series,2 Series,2-series,4
200000081,BMW,bmw,BMW_3_Series,3 Series,3-series,4
200000081,BMW,bmw,BMW_3_Series_Gran_Turismo,3 Series Gran Turismo,3-series-gran-turismo,4
200000081,BMW,bmw,BMW_3_Series_eDrive,3 Series eDrive,3-series-edrive,4
200000081,BMW,bmw,BMW_4_Series,4 Series,4-series,4
200000081,BMW,bmw,BMW_4_Series_Gran_Coupe,4 Series Gran Coupe,4-series-gran-coupe,4
200000081,BMW,bmw,BMW_5_Series,5 Series,5-series,4
200000081,BMW,bmw,BMW_5_Series_Gran_Turismo,5 Series Gran Turismo,5-series-gran-turismo,4
200000081,BMW,bmw,BMW_6_Series,6 Series,6-series,4
200000081,BMW,bmw,BMW_6_Series_Gran_Coupe,6 Series Gran Coupe,6-series-gran-coupe,4
200000081,BMW,bmw,BMW_7_Series,7 Series,7-series,4
200000081,BMW,bmw,BMW_8_Series,8 Series,8-series,4
200000081,BMW,bmw,BMW_ALPINA_B6_Gran_Coupe,ALPINA B6 Gran Coupe,alpina-b6-gran-coupe,4
200000081,BMW,bmw,BMW_ALPINA_B7,ALPINA B7,alpina-b7,4
200000081,BMW,bmw,BMW_ActiveHybrid_5,ActiveHybrid 5,activehybrid-5,4
200000081,BMW,bmw,BMW_ActiveHybrid_7,ActiveHybrid 7,activehybrid-7,4
200000081,BMW,bmw,BMW_ActiveHybrid_X6,ActiveHybrid X6,activehybrid-x6,4
200000081,BMW,bmw,BMW_Alpina,Alpina,alpina,4
200000081,BMW,bmw,BMW_M,M,m,4
200000081,BMW,bmw,BMW_M2,M2,m2,4
200000081,BMW,bmw,BMW_M3,M3,m3,4
200000081,BMW,bmw,BMW_M4,M4,m4,4
200000081,BMW,bmw,BMW_M5,M5,m5,4
200000081,BMW,bmw,BMW_M6,M6,m6,4
200000081,BMW,bmw,BMW_M6_Gran_Coupe,M6 Gran Coupe,m6-gran-coupe,4
200000081,BMW,bmw,BMW_X1,X1,x1,4
200000081,BMW,bmw,BMW_X3,X3,x3,4
200000081,BMW,bmw,BMW_X4,X4,x4,4
200000081,BMW,bmw,BMW_X5,X5,x5,4
200000081,BMW,bmw,BMW_X5_M,X5 M,x5-m,4
200000081,BMW,bmw,BMW_X5_eDrive,X5 eDrive,x5-edrive,4
200000081,BMW,bmw,BMW_X6,X6,x6,4
200000081,BMW,bmw,BMW_X6_M,X6 M,x6-m,4
200000081,BMW,bmw,BMW_Z3,Z3,z3,4
200000081,BMW,bmw,BMW_Z4,Z4,z4,4
200000081,BMW,bmw,BMW_Z4_M,Z4 M,z4-m,4
200000081,BMW,bmw,BMW_Z8,Z8,z8,4
200000081,BMW,bmw,BMW_i3,i3,i3,4
200000081,BMW,bmw,BMW_i8,i8,i8,4
200005848,Bentley,bentley,Bentley_Arnage,Arnage,arnage,4
200005848,Bentley,bentley,Bentley_Azure,Azure,azure,4
200005848,Bentley,bentley,Bentley_Azure_T,Azure T,azure-t,4
200005848,Bentley,bentley,Bentley_Brooklands,Brooklands,brooklands,4
200005848,Bentley,bentley,Bentley_Continental,Continental,continental,4
200005848,Bentley,bentley,Bentley_Continental_Flying_Spur,Continental Flying Spur,continental-flying-spur,4
200005848,Bentley,bentley,Bentley_Continental_Flying_Spur_Speed,Continental Flying Spur Speed,continental-flying-spur-speed,4
200005848,Bentley,bentley,Bentley_Continental_GT,Continental GT,continental-gt,4
200005848,Bentley,bentley,Bentley_Continental_GT_Speed,Continental GT Speed,continental-gt-speed,4
200005848,Bentley,bentley,Bentley_Continental_GT_Speed_Convertible,Continental GT Speed Convertible,continental-gt-speed-convertible,4
200005848,Bentley,bentley,Bentley_Continental_GTC,Continental GTC,continental-gtc,4
200005848,Bentley,bentley,Bentley_Continental_GTC_Speed,Continental GTC Speed,continental-gtc-speed,4
200005848,Bentley,bentley,Bentley_Continental_Supersports,Continental Supersports,continental-supersports,4
200005848,Bentley,bentley,Bentley_Continental_Supersports_Convertible,Continental Supersports Convertible,continental-supersports-convertible,4
200005848,Bentley,bentley,Bentley_Flying_Spur,Flying Spur,flying-spur,4
200005848,Bentley,bentley,Bentley_Mulsanne,Mulsanne,mulsanne,4
200005848,Bentley,bentley,Bentley_Supersports_Convertible_ISR,Supersports Convertible ISR,supersports-convertible-isr,4
200030397,Bugatti,bugatti,Bugatti_Veyron_16.4,Veyron 16.4,veyron-164,4
200006659,Buick,buick,Buick_Cascada,Cascada,cascada,4
200006659,Buick,buick,Buick_Century,Century,century,4
200006659,Buick,buick,Buick_Electra,Electra,electra,4
200006659,Buick,buick,Buick_Enclave,Enclave,enclave,4
200006659,Buick,buick,Buick_Encore,Encore,encore,4
200006659,Buick,buick,Buick_Envision,Envision,envision,4
200006659,Buick,buick,Buick_Estate_Wagon,Estate Wagon,estate-wagon,4
200006659,Buick,buick,Buick_LaCrosse,LaCrosse,lacrosse,4
200006659,Buick,buick,Buick_LeSabre,LeSabre,lesabre,4
200006659,Buick,buick,Buick_Lucerne,Lucerne,lucerne,4
200006659,Buick,buick,Buick_Park_Avenue,Park Avenue,park-avenue,4
200006659,Buick,buick,Buick_Rainier,Rainier,rainier,4
200006659,Buick,buick,Buick_Reatta,Reatta,reatta,4
200006659,Buick,buick,Buick_Regal,Regal,regal,4
200006659,Buick,buick,Buick_Rendezvous,Rendezvous,rendezvous,4
200006659,Buick,buick,Buick_Riviera,Riviera,riviera,4
200006659,Buick,buick,Buick_Roadmaster,Roadmaster,roadmaster,4
200006659,Buick,buick,Buick_Skylark,Skylark,skylark,4
200006659,Buick,buick,Buick_Terraza,Terraza,terraza,4
200006659,Buick,buick,Buick_Verano,Verano,verano,4
200001663,Cadillac,cadillac,Cadillac_ATS,ATS,ats,4
200001663,Cadillac,cadillac,Cadillac_ATS_Coupe,ATS Coupe,ats-coupe,4
200001663,Cadillac,cadillac,Cadillac_ATS_V,ATS-V,ats-v,4
200001663,Cadillac,cadillac,Cadillac_Allante,Allante,allante,4
200001663,Cadillac,cadillac,Cadillac_Brougham,Brougham,brougham,4
200001663,Cadillac,cadillac,Cadillac_CT6,CT6,ct6,4
200001663,Cadillac,cadillac,Cadillac_CTS,CTS,cts,4
200001663,Cadillac,cadillac,Cadillac_CTS_Coupe,CTS Coupe,cts-coupe,4
200001663,Cadillac,cadillac,Cadillac_CTS_Wagon,CTS Wagon,cts-wagon,4
200001663,Cadillac,cadillac,Cadillac_CTS_V,CTS-V,cts-v,4
200001663,Cadillac,cadillac,Cadillac_CTS_V_Coupe,CTS-V Coupe,cts-v-coupe,4
200001663,Cadillac,cadillac,Cadillac_CTS_V_Wagon,CTS-V Wagon,cts-v-wagon,4
200001663,Cadillac,cadillac,Cadillac_Catera,Catera,catera,4
200001663,Cadillac,cadillac,Cadillac_DTS,DTS,dts,4
200001663,Cadillac,cadillac,Cadillac_DeVille,DeVille,deville,4
200001663,Cadillac,cadillac,Cadillac_ELR,ELR,elr,4
200001663,Cadillac,cadillac,Cadillac_Eldorado,Eldorado,eldorado,4
200001663,Cadillac,cadillac,Cadillac_Escalade,Escalade,escalade,4
200001663,Cadillac,cadillac,Cadillac_Escalade_ESV,Escalade ESV,escalade-esv,4
200001663,Cadillac,cadillac,Cadillac_Escalade_EXT,Escalade EXT,escalade-ext,4
200001663,Cadillac,cadillac,Cadillac_Escalade_Hybrid,Escalade Hybrid,escalade-hybrid,4
200001663,Cadillac,cadillac,Cadillac_Fleetwood,Fleetwood,fleetwood,4
200001663,Cadillac,cadillac,Cadillac_SRX,SRX,srx,4
200001663,Cadillac,cadillac,Cadillac_STS,STS,sts,4
200001663,Cadillac,cadillac,Cadillac_STS_V,STS-V,sts-v,4
200001663,Cadillac,cadillac,Cadillac_Seville,Seville,seville,4
200001663,Cadillac,cadillac,Cadillac_Sixty_Special,Sixty Special,sixty-special,4
200001663,Cadillac,cadillac,Cadillac_XLR,XLR,xlr,4
200001663,Cadillac,cadillac,Cadillac_XLR_V,XLR-V,xlr-v,4
200001663,Cadillac,cadillac,Cadillac_XTS,XTS,xts,4
200000404,Chevrolet,chevrolet,Chevrolet_Astro,Astro,astro,4
200000404,Chevrolet,chevrolet,Chevrolet_Astro_Cargo,Astro Cargo,astro-cargo,4
200000404,Chevrolet,chevrolet,Chevrolet_Avalanche,Avalanche,avalanche,4
200000404,Chevrolet,chevrolet,Chevrolet_Aveo,Aveo,aveo,4
200000404,Chevrolet,chevrolet,Chevrolet_Beretta,Beretta,beretta,4
200000404,Chevrolet,chevrolet,Chevrolet_Black_Diamond_Avalanche,Black Diamond Avalanche,black-diamond-avalanche,4
200000404,Chevrolet,chevrolet,Chevrolet_Blazer,Blazer,blazer,4
200000404,Chevrolet,chevrolet,Chevrolet_C/K_1500_Series,C/K 1500 Series,ck-1500-series,4
200000404,Chevrolet,chevrolet,Chevrolet_C/K_2500_Series,C/K 2500 Series,ck-2500-series,4
200000404,Chevrolet,chevrolet,Chevrolet_C/K_3500_Series,C/K 3500 Series,ck-3500-series,4
200000404,Chevrolet,chevrolet,Chevrolet_Camaro,Camaro,camaro,4
200000404,Chevrolet,chevrolet,Chevrolet_Caprice,Caprice,caprice,4
200000404,Chevrolet,chevrolet,Chevrolet_Captiva_Sport,Captiva Sport,captiva-sport,4
200000404,Chevrolet,chevrolet,Chevrolet_Cavalier,Cavalier,cavalier,4
200000404,Chevrolet,chevrolet,Chevrolet_Celebrity,Celebrity,celebrity,4
200000404,Chevrolet,chevrolet,Chevrolet_Chevy_Van,Chevy Van,chevy-van,4
200000404,Chevrolet,chevrolet,Chevrolet_Chevy_Van_Classic,Chevy Van Classic,chevy-van-classic,4
200000404,Chevrolet,chevrolet,Chevrolet_City_Express,City Express,city-express,4
200000404,Chevrolet,chevrolet,Chevrolet_Classic,Classic,classic,4
200000404,Chevrolet,chevrolet,Chevrolet_Cobalt,Cobalt,cobalt,4
200000404,Chevrolet,chevrolet,Chevrolet_Colorado,Colorado,colorado,4
200000404,Chevrolet,chevrolet,Chevrolet_Corsica,Corsica,corsica,4
200000404,Chevrolet,chevrolet,Chevrolet_Corvette,Corvette,corvette,4
200000404,Chevrolet,chevrolet,Chevrolet_Corvette_Stingray,Corvette Stingray,corvette-stingray,4
200000404,Chevrolet,chevrolet,Chevrolet_Cruze,Cruze,cruze,4
200000404,Chevrolet,chevrolet,Chevrolet_Cruze_Limited,Cruze Limited,cruze-limited,4
200000404,Chevrolet,chevrolet,Chevrolet_Equinox,Equinox,equinox,4
200000404,Chevrolet,chevrolet,Chevrolet_Express,Express,express,4
200000404,Chevrolet,chevrolet,Chevrolet_Express_Cargo,Express Cargo,express-cargo,4
200000404,Chevrolet,chevrolet,Chevrolet_HHR,HHR,hhr,4
200000404,Chevrolet,chevrolet,Chevrolet_Impala,Impala,impala,4
200000404,Chevrolet,chevrolet,Chevrolet_Impala_Limited,Impala Limited,impala-limited,4
200000404,Chevrolet,chevrolet,Chevrolet_Lumina,Lumina,lumina,4
200000404,Chevrolet,chevrolet,Chevrolet_Lumina_Minivan,Lumina Minivan,lumina-minivan,4
200000404,Chevrolet,chevrolet,Chevrolet_Malibu,Malibu,malibu,4
200000404,Chevrolet,chevrolet,Chevrolet_Malibu_Classic,Malibu Classic,malibu-classic,4
200000404,Chevrolet,chevrolet,Chevrolet_Malibu_Hybrid,Malibu Hybrid,malibu-hybrid,4
200000404,Chevrolet,chevrolet,Chevrolet_Malibu_Limited,Malibu Limited,malibu-limited,4
200000404,Chevrolet,chevrolet,Chevrolet_Malibu_Maxx,Malibu Maxx,malibu-maxx,4
200000404,Chevrolet,chevrolet,Chevrolet_Metro,Metro,metro,4
200000404,Chevrolet,chevrolet,Chevrolet_Monte_Carlo,Monte Carlo,monte-carlo,4
200000404,Chevrolet,chevrolet,Chevrolet_Prizm,Prizm,prizm,4
200000404,Chevrolet,chevrolet,Chevrolet_R/V_3500_Series,R/V 3500 Series,rv-3500-series,4
200000404,Chevrolet,chevrolet,Chevrolet_S_10,S-10,s-10,4
200000404,Chevrolet,chevrolet,Chevrolet_S_10_Blazer,S-10 Blazer,s-10-blazer,4
200000404,Chevrolet,chevrolet,Chevrolet_SS,SS,ss,4
200000404,Chevrolet,chevrolet,Chevrolet_SSR,SSR,ssr,4
200000404,Chevrolet,chevrolet,Chevrolet_Silverado_1500,Silverado 1500,silverado-1500,4
200000404,Chevrolet,chevrolet,Chevrolet_Silverado_1500_Classic,Silverado 1500 Classic,silverado-1500-classic,4
200000404,Chevrolet,chevrolet,Chevrolet_Silverado_1500_Hybrid,Silverado 1500 Hybrid,silverado-1500-hybrid,4
200000404,Chevrolet,chevrolet,Chevrolet_Silverado_1500HD,Silverado 1500HD,silverado-1500hd,4
200000404,Chevrolet,chevrolet,Chevrolet_Silverado_1500HD_Classic,Silverado 1500HD Classic,silverado-1500hd-classic,4
200000404,Chevrolet,chevrolet,Chevrolet_Silverado_2500,Silverado 2500,silverado-2500,4
200000404,Chevrolet,chevrolet,Chevrolet_Silverado_2500HD,Silverado 2500HD,silverado-2500hd,4
200000404,Chevrolet,chevrolet,Chevrolet_Silverado_2500HD_Classic,Silverado 2500HD Classic,silverado-2500hd-classic,4
200000404,Chevrolet,chevrolet,Chevrolet_Silverado_3500,Silverado 3500,silverado-3500,4
200000404,Chevrolet,chevrolet,Chevrolet_Silverado_3500_Classic,Silverado 3500 Classic,silverado-3500-classic,4
200000404,Chevrolet,chevrolet,Chevrolet_Silverado_3500HD,Silverado 3500HD,silverado-3500hd,4
200000404,Chevrolet,chevrolet,Chevrolet_Sonic,Sonic,sonic,4
200000404,Chevrolet,chevrolet,Chevrolet_Spark,Spark,spark,4
200000404,Chevrolet,chevrolet,Chevrolet_Spark_EV,Spark EV,spark-ev,4
200000404,Chevrolet,chevrolet,Chevrolet_Sportvan,Sportvan,sportvan,4
200000404,Chevrolet,chevrolet,Chevrolet_Suburban,Suburban,suburban,4
200000404,Chevrolet,chevrolet,Chevrolet_Tahoe,Tahoe,tahoe,4
200000404,Chevrolet,chevrolet,Chevrolet_Tahoe_Hybrid,Tahoe Hybrid,tahoe-hybrid,4
200000404,Chevrolet,chevrolet,Chevrolet_Tahoe_Limited/Z71,Tahoe Limited/Z71,tahoe-limitedz71,4
200000404,Chevrolet,chevrolet,Chevrolet_Tracker,Tracker,tracker,4
200000404,Chevrolet,chevrolet,Chevrolet_TrailBlazer,TrailBlazer,trailblazer,4
200000404,Chevrolet,chevrolet,Chevrolet_TrailBlazer_EXT,TrailBlazer EXT,trailblazer-ext,4
200000404,Chevrolet,chevrolet,Chevrolet_Traverse,Traverse,traverse,4
200000404,Chevrolet,chevrolet,Chevrolet_Trax,Trax,trax,4
200000404,Chevrolet,chevrolet,Chevrolet_Uplander,Uplander,uplander,4
200000404,Chevrolet,chevrolet,Chevrolet_Venture,Venture,venture,4
200000404,Chevrolet,chevrolet,Chevrolet_Volt,Volt,volt,4
200003644,Chrysler,chrysler,Chrysler_200,200,200,4
200003644,Chrysler,chrysler,Chrysler_300,300,300,4
200003644,Chrysler,chrysler,Chrysler_300M,300M,300m,4
200003644,Chrysler,chrysler,Chrysler_Aspen,Aspen,aspen,4
200003644,Chrysler,chrysler,Chrysler_Cirrus,Cirrus,cirrus,4
200003644,Chrysler,chrysler,Chrysler_Concorde,Concorde,concorde,4
200003644,Chrysler,chrysler,Chrysler_Crossfire,Crossfire,crossfire,4
200003644,Chrysler,chrysler,Chrysler_Grand_Voyager,Grand Voyager,grand-voyager,4
200003644,Chrysler,chrysler,Chrysler_Imperial,Imperial,imperial,4
200003644,Chrysler,chrysler,Chrysler_LHS,LHS,lhs,4
200003644,Chrysler,chrysler,Chrysler_Le_Baron,Le Baron,le-baron,4
200003644,Chrysler,chrysler,Chrysler_New_Yorker,New Yorker,new-yorker,4
200003644,Chrysler,chrysler,Chrysler_PT_Cruiser,PT Cruiser,pt-cruiser,4
200003644,Chrysler,chrysler,Chrysler_Pacifica,Pacifica,pacifica,4
200003644,Chrysler,chrysler,Chrysler_Prowler,Prowler,prowler,4
200003644,Chrysler,chrysler,Chrysler_Sebring,Sebring,sebring,4
200003644,Chrysler,chrysler,Chrysler_TC,TC,tc,4
200003644,Chrysler,chrysler,Chrysler_Town_and_Country,Town and Country,town-and-country,4
200003644,Chrysler,chrysler,Chrysler_Voyager,Voyager,voyager,4
200312185,Daewoo,daewoo,Daewoo_Lanos,Lanos,lanos,4
200312185,Daewoo,daewoo,Daewoo_Leganza,Leganza,leganza,4
200312185,Daewoo,daewoo,Daewoo_Nubira,Nubira,nubira,4
200009788,Dodge,dodge,Dodge_Avenger,Avenger,avenger,4
200009788,Dodge,dodge,Dodge_Caliber,Caliber,caliber,4
200009788,Dodge,dodge,Dodge_Caravan,Caravan,caravan,4
200009788,Dodge,dodge,Dodge_Challenger,Challenger,challenger,4
200009788,Dodge,dodge,Dodge_Charger,Charger,charger,4
200009788,Dodge,dodge,Dodge_Colt,Colt,colt,4
200009788,Dodge,dodge,Dodge_Dakota,Dakota,dakota,4
200009788,Dodge,dodge,Dodge_Dart,Dart,dart,4
200009788,Dodge,dodge,Dodge_Daytona,Daytona,daytona,4
200009788,Dodge,dodge,Dodge_Durango,Durango,durango,4
200009788,Dodge,dodge,Dodge_Dynasty,Dynasty,dynasty,4
200009788,Dodge,dodge,Dodge_Grand_Caravan,Grand Caravan,grand-caravan,4
200009788,Dodge,dodge,Dodge_Intrepid,Intrepid,intrepid,4
200009788,Dodge,dodge,Dodge_Journey,Journey,journey,4
200009788,Dodge,dodge,Dodge_Magnum,Magnum,magnum,4
200009788,Dodge,dodge,Dodge_Monaco,Monaco,monaco,4
200009788,Dodge,dodge,Dodge_Neon,Neon,neon,4
200009788,Dodge,dodge,Dodge_Nitro,Nitro,nitro,4
200009788,Dodge,dodge,Dodge_Omni,Omni,omni,4
200009788,Dodge,dodge,Dodge_RAM_150,RAM 150,ram-150,4
200009788,Dodge,dodge,Dodge_RAM_250,RAM 250,ram-250,4
200009788,Dodge,dodge,Dodge_RAM_350,RAM 350,ram-350,4
200009788,Dodge,dodge,Dodge_Ram_50_Pickup,Ram 50 Pickup,ram-50-pickup,4
200009788,Dodge,dodge,Dodge_Ram_Cargo,Ram Cargo,ram-cargo,4
200009788,Dodge,dodge,Dodge_Ram_Pickup_1500,Ram Pickup 1500,ram-pickup-1500,4
200009788,Dodge,dodge,Dodge_Ram_Pickup_2500,Ram Pickup 2500,ram-pickup-2500,4
200009788,Dodge,dodge,Dodge_Ram_Pickup_3500,Ram Pickup 3500,ram-pickup-3500,4
200009788,Dodge,dodge,Dodge_Ram_Van,Ram Van,ram-van,4
200009788,Dodge,dodge,Dodge_Ram_Wagon,Ram Wagon,ram-wagon,4
200009788,Dodge,dodge,Dodge_Ramcharger,Ramcharger,ramcharger,4
200009788,Dodge,dodge,Dodge_SRT_Viper,SRT Viper,srt-viper,4
200009788,Dodge,dodge,Dodge_Shadow,Shadow,shadow,4
200009788,Dodge,dodge,Dodge_Spirit,Spirit,spirit,4
200009788,Dodge,dodge,Dodge_Sprinter,Sprinter,sprinter,4
200009788,Dodge,dodge,Dodge_Sprinter_Cargo,Sprinter Cargo,sprinter-cargo,4
200009788,Dodge,dodge,Dodge_Stealth,Stealth,stealth,4
200009788,Dodge,dodge,Dodge_Stratus,Stratus,stratus,4
200009788,Dodge,dodge,Dodge_Viper,Viper,viper,4
200347865,Eagle,eagle,Eagle_Premier,Premier,premier,4
200347865,Eagle,eagle,Eagle_Summit,Summit,summit,4
200347865,Eagle,eagle,Eagle_Talon,Talon,talon,4
200347865,Eagle,eagle,Eagle_Vision,Vision,vision,4
200033022,FIAT,fiat,FIAT_500,500,500,4
200033022,FIAT,fiat,FIAT_500L,500L,500l,4
200033022,FIAT,fiat,FIAT_500X,500X,500x,4
200033022,FIAT,fiat,FIAT_500e,500e,500e,4
200006023,Ferrari,ferrari,Ferrari_360,360,360,4
200006023,Ferrari,ferrari,Ferrari_430_Scuderia,430 Scuderia,430-scuderia,4
200006023,Ferrari,ferrari,Ferrari_456M,456M,456m,4
200006023,Ferrari,ferrari,Ferrari_458_Italia,458 Italia,458-italia,4
200006023,Ferrari,ferrari,Ferrari_550,550,550,4
200006023,Ferrari,ferrari,Ferrari_575M,575M,575m,4
200006023,Ferrari,ferrari,Ferrari_599,599,599,4
200006023,Ferrari,ferrari,Ferrari_612_Scaglietti,612 Scaglietti,612-scaglietti,4
200006023,Ferrari,ferrari,Ferrari_California,California,california,4
200006023,Ferrari,ferrari,Ferrari_California_T,California T,california-t,4
200006023,Ferrari,ferrari,Ferrari_Enzo,Enzo,enzo,4
200006023,Ferrari,ferrari,Ferrari_F12_Berlinetta,F12 Berlinetta,f12-berlinetta,4
200006023,Ferrari,ferrari,Ferrari_F430,F430,f430,4
200006023,Ferrari,ferrari,Ferrari_FF,FF,ff,4
200006023,Ferrari,ferrari,Ferrari_Superamerica,Superamerica,superamerica,4
200005745,Fisker,fisker,Fisker_Karma,Karma,karma,4
200005143,Ford,ford,Ford_Aerostar,Aerostar,aerostar,4
200005143,Ford,ford,Ford_Aspire,Aspire,aspire,4
200005143,Ford,ford,Ford_Bronco,Bronco,bronco,4
200005143,Ford,ford,Ford_Bronco_II,Bronco II,bronco-ii,4
200005143,Ford,ford,Ford_C_Max_Energi,C-Max Energi,c-max-energi,4
200005143,Ford,ford,Ford_C_Max_Hybrid,C-Max Hybrid,c-max-hybrid,4
200005143,Ford,ford,Ford_Contour,Contour,contour,4
200005143,Ford,ford,Ford_Contour_SVT,Contour SVT,contour-svt,4
200005143,Ford,ford,Ford_Crown_Victoria,Crown Victoria,crown-victoria,4
200005143,Ford,ford,Ford_E_150,E-150,e-150,4
200005143,Ford,ford,Ford_E_250,E-250,e-250,4
200005143,Ford,ford,Ford_E_350,E-350,e-350,4
200005143,Ford,ford,Ford_E_Series_Van,E-Series Van,e-series-van,4
200005143,Ford,ford,Ford_E_Series_Wagon,E-Series Wagon,e-series-wagon,4
200005143,Ford,ford,Ford_Econoline_Cargo,Econoline Cargo,econoline-cargo,4
200005143,Ford,ford,Ford_Econoline_Wagon,Econoline Wagon,econoline-wagon,4
200005143,Ford,ford,Ford_Edge,Edge,edge,4
200005143,Ford,ford,Ford_Escape,Escape,escape,4
200005143,Ford,ford,Ford_Escape_Hybrid,Escape Hybrid,escape-hybrid,4
200005143,Ford,ford,Ford_Escort,Escort,escort,4
200005143,Ford,ford,Ford_Excursion,Excursion,excursion,4
200005143,Ford,ford,Ford_Expedition,Expedition,expedition,4
200005143,Ford,ford,Ford_Expedition_EL,Expedition EL,expedition-el,4
200005143,Ford,ford,Ford_Explorer,Explorer,explorer,4
200005143,Ford,ford,Ford_Explorer_Sport,Explorer Sport,explorer-sport,4
200005143,Ford,ford,Ford_Explorer_Sport_Trac,Explorer Sport Trac,explorer-sport-trac,4
200005143,Ford,ford,Ford_F_150,F-150,f-150,4
200005143,Ford,ford,Ford_F_150_Heritage,F-150 Heritage,f-150-heritage,4
200005143,Ford,ford,Ford_F_150_SVT_Lightning,F-150 SVT Lightning,f-150-svt-lightning,4
200005143,Ford,ford,Ford_F_250,F-250,f-250,4
200005143,Ford,ford,Ford_F_250_Super_Duty,F-250 Super Duty,f-250-super-duty,4
200005143,Ford,ford,Ford_F_350,F-350,f-350,4
